line	position	sign	confidence
13	16	g	H
13	17	2	H
13	18	9	H
13	19	oi	H
13	20	n6	H
13	21	5	H
13	22	x	H
13	23	2	H
13	24	D	H
13	25	g	H
13	26	oi	H
13	27	c	H
13	28	sl	H
13	29	r3	H
13	30	Tb	H
13	31	zu	H
13	32	h	H
13	33	lt	H
13	34	q	H
13	35	c	H
13	36	2	H
13	37	H	H
13	38	o	H
13	39	m	H
14	1	E	M
14	2	lam	H
14	3	h	H
14	4	lt	H
14	5	rs	H
14	6	H	H
14	7	2	H
14	8	sl	H
14	9	rs	H
14	10	N5	M
14	11	2	H
14	12	b	H
14	13	H	H
14	14	yt	H
14	15	p	H
14	16	oi	H
14	17	n6	H
14	18	9	H
14	19	sq	H
14	20	o	H
14	21	sl	H
14	22	5	H
14	23	rs	H
14	24	9	H
14	25	m	H
14	26	sl	H
14	27	p	H
14	28	III	H
14	29	n6	H
14	30	m	H
14	31	zb	H
14	32	mx	M
14	33	N9	M
14	34	null_o	H
14	35	lt	H
14	36	paren	M
# Pass C, second reader (Opus), 24 Sept 2026. Blind: made from sheets/sheet01-05.jpg (native-resolution line crops, 1.5x and
# 2x enlargements) against atlas/atlas_f29.png, before opening ciphertext.txt, reading*, passA/B or reconciliation.md.
# Codes are the atlas codes. Confidence H = shape clear, M = uncertain. Dots are not counted as signs. 567 signs, 31 M.
# Caveat: the atlas exemplars were cut by aligning the first reader's codes (atlas/dp.py), so this pass shares the first
# reader's sign inventory; it is blind to their transcription, not to their code book.
# New codes (no atlas match):
# N1 = short n, no ascender (L02); first reader: h
# N2 = square bracket [, tall stem with foot and cap (L04 start); first reader: sl
# N3 = small r with a dot (L05); = key nr
# N4 = xi / 3 with a top bar (L05 end, L06); first reader: E
# N5 = two crossed verticals joined by a long bar (L06, L14); first reader: Hb
# N6 = reversed-S hooked right (L07); first reader: 5
# N7 = circled cross under a triangle (L07); first reader: q9
# N8 = cursive H with a diagonal (L12); first reader: Af
# N9 = n with a crossing loop (L14); first reader: no sign
