# n14 = cursive y/v with descending tail, first seen f30v_L12b
# n15 = cursive A-hook shape with dot above, first seen f30v_L13a
# n16 = cursive loop with tail, theta-like, first seen f30v_L13b
# n17 = reversed-3 loop shape, first seen f30v_L13b
# n18 = triangle-loop combo shape, first seen f30v_L13b
# n19 = cursive 5-like loop, first seen f30v_L14b
# n20 = "62"-like ligature shape, first seen f30v_L14b
# n21 = boxed numeral-4-like block, bold, first seen f30v_L09a
# n22 = backward-c with cross-tick, first seen f30v_L09b
# n23 = lambda-like shape with r-tail, first seen f30v_L10a
# n24 = bold A-shape, looped, no dot, first seen f30v_L10b
# n25 = double long-s ligature, first seen f30v_L06a
# n26 = bold hook+l ligature, first seen f30v_L08a
# n27 = numeral-4 shape with crossbar tick, first seen f30v_L03b
# n28 = double vertical bar mark, first seen f30v_L04b
# n29 = "o-a" ligature, first seen f30v_L05b
# n30 = cursive r-e ligature, first seen f30v_L01b
# n31 = "t-e" ligature, first seen f30r_L32b
# n32 = "t-r" ligature, first seen f30r_L32b
# n33 = cursive bold M shape, first seen f30r_L34b
# n34 = "o-v" ligature, first seen f30r_L31b
# n35 = bold cursive G/6 shape, first seen f30r_L26b
# n36 = "e-v" ligature, first seen f30r_L26b
# n37 = bold vertical I-stroke, first seen f30r_L26b
# n38 = bold letter-k shape, first seen f30r_L27a
# n39 = bold H with loop, distinct from k63/k69, first seen f30r_L27b
# n40 = crossed-F bold shape, first seen f30r_L27b
# n42 = bold asterisk/star shape, first seen f30r_L24b
# n46 = small standalone cross-tick mark, first seen f30r_L20b
# n47 = plus/cross shape, first seen f30r_L21a
# n48 = bold triangle with arrow tail, first seen f30r_L21b
# n49 = boxed p-like shape, first seen f30r_L22a
# n50 = crossed/tangled ink-overlap shape, first seen f30r_L17b
# n51 = double horizontal bar / ladder-rung shape, first seen f30r_L19b
# n53 = double-bar "pi"-like shape, first seen f30r_L14b
# n54 = bold "ff" ligature, first seen f30r_L15a
# n55 = numeral-1-like tick shape, first seen f30r_L11a
# n56 = bold cursive hook, rho-like, first seen f30r_L08b
# n57 = z-ladder ligature, first seen f30r_L08b
# n58 = triangle-pointer shape, first seen f30r_L09b
# n59 = "e-a" ligature, first seen f30r_L10a
# n60 = boxed q-like shape, first seen f30r_L10a
# n62 = circle-with-cross, target-like shape, first seen f30r_L03b
# n63 = z with superscript n, first seen f30r_L04b
# n64 = "oo" pair, small circles ligature, first seen f29r_L13a
# n65 = p with superscript tick, first seen f29r_L13a
# n66 = p with umlaut/dieresis-like mark, first seen f29r_L13b
# n67 = cursive e-loop, first seen f29r_L14a
# n68 = l-with-loop ligature, first seen f29r_L14a
# n69 = bold H with y-tail ligature, first seen f29r_L14a
# n70 = circle-with-dot, eye-like shape, first seen f29r_L14b
# n72 = numeral-7-like shape, first seen f29r_L07b
# signs: 2569, rows: 138, invented codes: n01,n02,n03,n04,n05,n06,n07,n08,n09,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32,n33,n34,n35,n36,n37,n38,n39,n40,n42,n46,n47,n48,n49,n50,n51,n53,n54,n55,n56,n57,n58,n59,n60,n62,n63,n64,n65,n66,n67,n68,n69,n70,n72
