line	pos	sign	conf
f27_L04	18	i	L
f27_L04	19	j	M
f27_L04	20	h	M
f27_L04	21	9	L
f27_L04	22	6	L
f27_L04	23	#	L
f27_L04	24	∂	L
f27_L04	25	g	M
f27_L04	26	λ	M
f27_L04	27	f	M
f27_L04	28	√	L
f27_L04	29	o	M
f27_L04	30	=	M
f27_L04	31	u	L
f27_L04	32	x	M
f27_L04	33	⊥	M
f27_L04	34	//	L
f27_L04	35	f	M
f27_L04	36	r	L
f27_L04	37	g	M
f27_L04	38	i	M
f27_L04	39	∂	L
f27_L04	40	∞	L
f27_L04	41	b	L
f27_L04	42	g	M
f27_L04	43	t	L
f27_L04	44	c	M
f27_L04	45	c	M
f27_L04	46	m	L
f27_L04	47	u	L
f27_L04	48	‡	L
f27_L04	49	X	L
f27_L04	50	j	M
f27_L04	51	s	L
f27_L04	52	^	M
f27_L04	53	λ	M
f27_L04	54	g	M
f27_L04	55	z	L
f27_L04	56	3	L
f27_L04	57	u	L
f27_L05	1	c	M
f27_L05	2	b	L
f27_L05	3	y	M
f27_L05	4	o	M
f27_L05	5	T	L
f27_L05	6	i	M
f27_L05	7	∂	L
f27_L05	8	=	M
f27_L05	9	v	M
f27_L05	10	∂	L
f27_L05	11	ſ	M
f27_L05	12	8	M
f27_L05	13	f	M
f27_L05	14	//	L
f27_L05	15	3	L
f27_L05	16	o	M
f27_L05	17	v	M
f27_L05	18	t	M
f27_L05	19	o	M
f27_L05	20	b	L
f27_L05	21	g	M
f27_L05	22	∂	L
f27_L05	23	λ	M
f27_L05	24	//	M
f27_L05	25	π	M
f27_L05	26	ſ	M
f27_L05	27	o	L
f27_L05	28	o	M
f27_L05	29	8	M
f27_L05	30	///	M
f27_L05	31	f	M
f27_L05	32	X	L
f27_L05	33	h	M
f27_L05	34	ß	M
f27_L05	35	f	M
f27_L05	36	λ	M
f27_L05	37	u	L
f27_L05	38	///	M
f27_L05	39	f	M
f27_L05	40	F	L
f27_L05	41	∂	M
f27_L05	42	#	M
f27_L05	43	//	L
f27_L05	44	f	M
f27_L05	45	o	M
f27_L05	46	1	L
f27_L05	47	14	L
f27_L05	48	t	M
f27_L05	49	o	M
f27_L05	50	r	M
f27_L05	51	t	M
f27_L05	52	o	M
f27_L05	53	p	L
f27_L05	54	∂	L
f27_L05	55	b	M
f27_L05	56	s	L
f27_L05	57	^	M
f27_L06	1	g	M
f27_L06	2	//	M
f27_L06	3	∂	L
f27_L06	4	f	M
f27_L06	5	#	L
f27_L06	6	s	L
f27_L06	7	^	M
f27_L06	8	λ	M
f27_L06	9	p	L
f27_L06	10	i	L
f27_L06	11	t	M
f27_L06	12	o	M
f27_L06	13	h	M
f27_L06	14	#	L
f27_L06	15	i	M
f27_L06	16	b	M
f27_L06	17	E	M
f27_L06	18	∂	L
f27_L06	19	//	M
f27_L06	20	π	M
f27_L06	21	v	M
f27_L06	22	t	M
f27_L06	23	o	M
f27_L06	24	///	L
f27_L06	25	g	M
f27_L06	26	b	M
f27_L06	27	∞	M
f27_L06	28	t	M
f27_L06	29	o	M
f27_L06	30	=	M
f27_L06	31	∂	L
f27_L06	32	n	M
f27_L06	33	g	M
f27_L06	34	ß	L
f27_L06	35	b	L
f27_L06	36	20	L
f27_L06	37	c	M
f27_L06	38	T	L
f27_L06	39	b	L
f27_L06	40	g	M
f27_L06	41	ſ	M
f27_L06	42	x	L
f27_L06	43	x	L
f27_L06	44	u	L
f27_L06	45	xxuj	L
f27_L06	46	∂	L
f27_L06	47	f	M
f27_L06	48	#	L
f27_L06	49	∂	L
f27_L06	50	8	M
f27_L06	51	4	M
f27_L06	52	3	M
f27_L06	53	m	M
f27_L06	54	ß	M
f27_L06	55	8	L
f27_L07	1	⊡	L
f27_L07	2	m	L
f27_L07	3	3	M
f27_L07	4	9	L
f27_L07	5	4	M
f27_L07	6	+	L
f27_L07	7	p	L
f27_L07	8	∂	L
f27_L07	9	b	L
f27_L07	10	n	M
f27_L07	11	h	M
f27_L07	12	b	L
f27_L07	13	u	L
f27_L07	14	1	M
f27_L07	15	o	L
f27_L07	16	g	M
f27_L07	17	t	M
f27_L07	18	#	L
f27_L07	19	f	M
f27_L07	20	8	L
f27_L07	21	///	M
f27_L07	22	f	M
f27_L07	23	b	L
f27_L07	24	^	L
f27_L07	25	3	L
f27_L07	26	v	M
f27_L07	27	ſ	M
f27_L07	28	o	M
f27_L07	29	t	M
f27_L07	30	o	M
f27_L07	31	g	L
f27_L07	32	X	L
f27_L07	33	h	M
f27_L07	34	∂	M
f27_L07	35	^	L
f27_L07	36	o	M
f27_L07	37	r	L
f27_L07	38	x	M
f27_L07	39	x	M
f27_L07	40	p	L
f27_L07	41	///	M
f27_L07	42	4	L
f27_L07	43	π	M
f27_L07	44	c	M
f27_L07	45	T	L
f27_L07	46	8	M
f27_L07	47	g	M
f27_L07	48	4	L
f27_L07	49	8	L
f27_L07	50	8	M
f27_L07	51	f	M
f27_L07	52	v	M
f27_L07	53	π	M
f27_L08	1	ſ	M
f27_L08	2	+	L
f27_L08	3	///	M
f27_L08	4	u	L
f27_L08	5	r	M
f27_L08	6	∂	L
f27_L08	7	g	L
f27_L08	8	t	M
f27_L08	9	x	M
f27_L08	10	r	L
f27_L08	11	+	L
f27_L08	12	m	M
f27_L08	13	+	L
f27_L08	14	+	L
f27_L08	15	b	L
f27_L08	16	⊡	L
f27_L08	17	b	L
f27_L08	18	f	M
f27_L08	19	8	L
f27_L08	20	g	M
f27_L08	21	r	M
f27_L08	22	i	L
f27_L08	23	∂	L
f27_L08	24	p	L
f27_L08	25	i	M
f27_L08	26	h	M
f27_L08	27	o	M
f27_L08	28	v	M
f27_L08	29	E	L
f27_L08	30	∂	L
f27_L08	31	s	L
f27_L08	32	^	M
f27_L08	33	⊡	L
f27_L08	34	m	L
f27_L08	35	∂	L
f27_L08	36	g	M
f27_L08	37	l	L
f27_L08	38	l	L
f27_L08	39	b	L
f27_L08	40	X	L
f27_L08	41	v	L
f27_L08	42	20	L
f27_L08	43	c	M
f27_L08	44	g	L
f27_L08	45	v	M
f27_L08	46	///	M
f27_L08	47	b	L
f27_L08	48	p	L
f27_L08	49	i	M
f27_L08	50	∂	L
f27_L08	51	h	M
f27_L08	52	y	L
f27_L08	53	X	L
f27_L08	54	4	L
f27_L08	55	v	L
f27_L08	56	m	L
f27_L09	1	∂	M
f27_L09	2	///	M
f27_L09	3	g	M
f27_L09	4	v	M
f27_L09	5	x	M
f27_L09	6	x	M
f27_L09	7	2	L
f27_L09	8	20	L
f27_L09	9	//	M
f27_L09	10	u	L
f27_L09	11	X	L
f27_L09	12	∂	L
f27_L09	13	G	L
f27_L09	14	l	L
f27_L09	15	l	L
f27_L09	16	h	M
f27_L09	17	ſ	L
f27_L09	18	+	L
f27_L09	19	o	M
f27_L09	20	x	L
f27_L09	21	X	L
f27_L09	22	4	M
f27_L09	23	#	L
f27_L09	24	x	M
f27_L09	25	ß	M
f27_L09	26	∂	L
f27_L09	27	b	L
f27_L09	28	8	L
f27_L09	29	X	L
f27_L09	30	c	L
f27_L09	31	m	L
f27_L09	32	m	M
f27_L09	33	f	M
f27_L09	34	#	M
f27_L09	35	g	M
f27_L09	36	v	M
f27_L09	37	8	M
f27_L09	38	7	M
f27_L09	39	o	L
f27_L09	40	c	M
f27_L09	41	8	M
f27_L09	42	x	M
f27_L09	43	u	M
f27_L09	44	g	M
f27_L09	45	π	M
f27_L09	46	///	M
f27_L09	47	8	M
f27_L09	48	g	M
f27_L09	49	#	M
f27_L09	50	π	M
f27_L09	51	v	M
f27_L09	52	y	L
f27_L09	53	v	M
f27_L09	54	:	L
f27_L09	55	ſ	L
f27_L09	56	#	M
f27_L10	1	r	M
f27_L10	2	c	M
f27_L10	3	^	L
f27_L10	4	g	M
f27_L10	5	t	M
f27_L10	6	π	M
f27_L10	7	ß	M
f27_L10	8	E	M
f27_L10	9	X	L
f27_L10	10	///	M
f27_L10	11	y	M
f27_L10	12	j	M
f27_L10	13	o	M
f27_L10	14	⊡	L
f27_L10	15	∞	M
f27_L10	16	+	L
f27_L10	17	o	M
f27_L10	18	f	M
f27_L10	19	^	L
f27_L10	20	g	M
f27_L10	21	4	M
f27_L10	22	∂	L
f27_L10	23	//	M
f27_L10	24	π	M
f27_L10	25	u	M
f27_L10	26	i	L
f27_L10	27	10	L
f27_L10	28	g	M
f27_L10	29	ſ	M
f27_L10	30	o	M
f27_L10	31	4	L
f27_L10	32	b	L
f27_L10	33	8	M
f27_L10	34	v	M
f27_L10	35	f	M
f27_L10	36	n	M
f27_L10	37	X	L
f27_L10	38	11	L
f27_L10	39	t	M
f27_L10	40	o	M
f27_L10	41	g	L
f27_L10	42	v	M
f27_L10	43	8	M
f27_L10	44	E	L
f27_L10	45	8	M
f27_L10	46	4	L
f27_L10	47	f	M
f27_L10	48	8	L
f27_L10	49	=	M
f27_L10	50	///	M
f27_L10	51	o	M
f27_L10	52	g	M
f27_L11	1	x	L
f27_L11	2	x	L
f27_L11	3	x	L
f27_L11	4	xxxi	L
f27_L11	5	g	M
f27_L11	6	f	L
f27_L11	7	^	L
f27_L11	8	t	M
f27_L11	9	o	M
f27_L11	10	w	M
f27_L11	11	v	M
f27_L11	12	π	M
f27_L11	13	#	L
f27_L11	14	v	M
f27_L11	15	f	M
f27_L11	16	b	L
f27_L11	17	f	L
f27_L11	18	#	M
f27_L11	19	∂	L
f27_L11	20	4	M
f27_L11	21	v	M
f27_L11	22	f	M
f27_L11	23	g	M
f27_L11	24	T	L
f27_L11	25	g	M
f27_L11	26	8	L
f27_L11	27	T	L
f27_L11	28	g	M
f27_L11	29	f	L
f27_L11	30	^	L
f27_L11	31	n	M
f27_L11	32	g	M
f27_L11	33	f	M
f27_L11	34	///	M
f27_L11	35	o	M
f27_L11	36	X	L
f27_L11	37	⊡	L
f27_L11	38	∞	M
f27_L11	39	+	M
f27_L11	40	f	L
f27_L11	41	θ	L
f27_L11	42	o	M
f27_L11	43	=	M
f27_L11	44	¢	M
f27_L11	45	8	L
f27_L11	46	1	L
f27_L11	47	∂	M
f27_L11	48	///	L
f27_L11	49	b	L
f27_L11	50	π	M
f27_L11	51	T	L
f27_L11	52	m	L
