cipher_line	idx	raw	kind	value	repair	plain_chunk	status
05801_p1_L06	16	82	num	82		n	conflict:e
05801_p1_L06	17	26	num	26		d	conflict:t
05801_p1_L06	18	126	num	126		u	conflict:e
05801_p1_L06	19	125	num	125		les	conflict:e
05801_p1_L06	20	132	num	132		plus	conflict:e
05801_p1_L06	21	145	num	145		vos	conflict:a
05801_p1_L06	22	32	num	32		t	conflict:e
05801_p1_L06	23	52	num	52		r	conflict:d
05801_p1_L06	24	27	num	27		e	agrees
05801_p1_L06	25	Bonne	clear			bonn	clear
05801_p1_L06	26	3	num	3		e	agrees
05801_p1_L06	27	14	num	14		a	agrees
05801_p1_L06	28	37	num	37		f	agrees
05801_p1_L06	29	78	num	78		f	conflict:e
05801_p1_L06	30	125	num	125		e	agrees
05801_p1_L06	31	134	num	134		c	conflict:t
05801_p1_L06	32	122	num	122		t	conflict:r
05801_p1_L06	33	14	num	14		i	conflict:a
05801_p1_L06	34	9	num	9		o	conflict:e
05801_p1_L06	35	132	num	132		n	conflict:e
05801_p1_L06	36	12	num	12		e	agrees
05801_p1_L06	37	112	num	112		n	conflict:s
05801_p1_L06	38	78	num	78		v	conflict:e
05801_p1_L06	39	28	num	28		e	agrees
05801_p1_L06	40	89	num	89		r	conflict:e
05801_p1_L06	41	28	num	28		s	conflict:e
05801_p1_L06	42	34	num	34		m	conflict:i
05801_p1_L06	43	57	num	57		o	conflict:i
05801_p1_L06	44	9	num	9		y	conflict:e
05801_p1_L06	45	2	num	2		q	conflict:a
05801_p1_L06	46	9	num	9		u	conflict:e
05801_p1_L06	47	82	num	82		e	agrees
05801_p1_L06	48	125	num	125		v	conflict:e
05801_p1_L06	49	22	num	22		o	conflict:r
05801_p1_L06	50	30	num	30		s	conflict:e
05801_p1_L06	51	132	num	132		t	conflict:e
05801_p1_L06	52	126	num	126		r	conflict:e
05801_p1_L06	53	49	num	49		e	agrees
05801_p1_L06	54	60	num	60		e	agrees
05801_p1_L06	55	82	num	82		n	conflict:e
05801_p1_L06	56	139	num	139		t	agrees
05801_p1_L06	57	126	num	126		i	conflict:e
05801_p1_L06	58	90	num	90		e	conflict:n
05801_p1_L06	59	10	num	10		r	agrees
05801_p1_L06	60	26	num	26		z	conflict:t
05801_p1_L06	61	52	num	52		l	conflict:d
05801_p1_L06	62	81	num	81		e	agrees
05801_p1_L06	63	195	num	195		q	conflict:a
05801_p1_L06	64	126	num	126		u	conflict:e
05801_p1_L06	65	83	num	83		a	conflict:r
05801_p1_L06	66	3	num	3		v	conflict:e
05801_p1_L06	67	78	num	78		e	agrees
05801_p1_L06	68	89	num	89		z	conflict:e
05801_p1_L06	69	172	num	172		c	conflict:a
05801_p1_L06	70	97	num	97		e	agrees
05801_p1_L06	71	115	num	115		s	conflict:u
05801_p1_L06	72	81	num	81		t	conflict:e
05801_p1_L06	73	61	num	61		e	agrees
05801_p1_L06	74	20	num	20		c	single
05801_p1_L06	75	82	num	82		a	conflict:e
05801_p1_L06	76	59	num	59		u	conflict:e
05801_p1_L06	77	126	num	126		s	conflict:e
05801_p1_L06	78	50	num	50		e	conflict:s
05801_p1_L06	79	71	num	71		c	conflict:a
05801_p1_L06	80	28	num	28		o	conflict:e
05801_p1_L06	81	77	num	77		m	conflict:e
05801_p1_L06	82	6	num	6		m	conflict:e
05801_p1_L06	83	38	num	38		u	agrees
05801_p1_L06	84	29	num	29		n	conflict:r
05801_p1_L06	85	89	num	89		e	agrees
05801_p1_L06	86	126	num	126		q	conflict:e
05801_p1_L06	87	132	num	132		u	conflict:e
05801_p1_L06	88	142	num	142		i	conflict:e
05801_p1_L06	89	125	num	125		t	conflict:e
05801_p1_L06	90	85	num	85		o	conflict:u
05801_p1_L06	91	1250	doubtful				doubtful
05801_p1_L06	92	32	num	32		u	conflict:e
05801_p1_L06	93	8	num	8		c	conflict:s
05801_p1_L06	94	38	num	38		h	conflict:u
05801_p1_L06	95	77	num	77		e	agrees
05801_p1_L06	96	125	num	125		l	conflict:e
05801_p1_L06	97	132	num	132		a	conflict:e
05801_p1_L06	98	91	num	91		c	conflict:a
05801_p1_L06	99	126	num	126		h	conflict:e
05801_p1_L06	100	75	num	75		r	conflict:e
05801_p1_L06	101	100	num	100		e	single
05801_p1_L06	102	82	num	82		s	conflict:e
05801_p1_L06	103	28	num	28		t	conflict:e
05801_p1_L06	104	78	num	78		i	conflict:e
05801_p1_L06	105	15	num	15		e	agrees
05801_p1_L06	106	2	num	2		n	conflict:a
05801_p1_L06	107	77	num	77		n	conflict:e
05801_p1_L06	108	125	num	125		e	agrees
05801_p1_L06	109	132	num	132		t	conflict:e
05801_p1_L06	110	Vous	clear			vous	clear
05801_p1_L06	111	aurez	clear			avez	clear
05801_p1_L06	112	sans	clear			sans	clear
05801_p1_L06	113	doubte	clear			doubte	clear
05801_p1_L06	114	par	clear			part	clear
05801_p1_L06	115	[illeg.	clear				clear
05801_p1_L06	116	cursive	clear			iculire	clear
05801_p1_L06	117	word]	clear			ment	clear
05801_p1_L06	118	entendu	clear			entendu	clear
05801_p1_L06	119	et	clear			par	clear
05801_p1_L06	120	l'autre	clear			mestr	clear
05801_p1_L06	121	du	clear				clear
05801_p1_L06	122	17	num	17		o	conflict:r
05801_p1_L06	123	[illeg]	clear			ispr	clear
05801_p1_L06	124	avant	clear			cdent	clear
05801_p1_L06	125	la	clear			e	clear
05801_p1_L06	126	copye	clear			slune	clear
05801_p1_L06	127	qui	clear			dul	clear
05801_p1_L06	128	4	num	4		a	conflict:d
05801_p1_L06	129	117	num	117		u	conflict:e
05801_p1_L06	130	102	num	102		t	agrees
05801_p1_L06	131	8	num	8		r	conflict:s
05801_p1_L06	132	31	num	31		e	conflict:i
05801_p1_L06	133	82	num	82		d	conflict:e
05801_p1_L06	134	22	num	22		u	conflict:r
05801_p1_L06	135	73	num	73		e	conflict:n
05801_p1_L06	136	103	num	103		t	conflict:e
05801_p1_L06	137	2	num	2		l	conflict:a
05801_p1_L06	138	27	num	27		a	conflict:e
05801_p1_L06	139	33	num	33		u	conflict:e
05801_p1_L06	140	65	num	65		t	agrees
05801_p1_L06	141	120	num	120		r	conflict:e
05801_p1_L06	142	47	num	47		e	agrees
05801_p1_L06	143	3	num	3		d	conflict:e
05801_p1_L06	144	32	num	32		u	conflict:e
05801_p1_L06	145	132	num	132		du	conflict:e
05801_p1_L06	146	190	num	190		courran	conflict:e
05801_p1_L06	147	85	num	85		t	conflict:u
05801_p1_L06	148	84	num	84		l	conflict:o
05801_p1_L06	149	103	num	103		a	conflict:e
05801_p1_L06	150	4	num	4		c	conflict:d
05801_p1_L06	151	5	num	5		a	conflict:e
05801_p1_L06	152	102	num	102		u	conflict:t
05801_p1_L06	153	79	num	79		s	conflict:e
05801_p1_L06	154	85	num	85		s	conflict:u
05801_p1_L06	155	83	num	83		e	conflict:r
05801_p1_L06	156	22	num	22		q	conflict:r
05801_p1_L06	157	85	num	85		u	agrees
05801_p1_L06	158	35	num	35		i	conflict:s
05801_p1_L06	159	82	num	82		m	conflict:e
05801_p1_L06	160	119	num	119		e	agrees
05801_p1_L06	161	12	num	12		m	conflict:e
05801_p1_L06	162	111	num	111		e	agrees
05801_p1_L06	163	9	num	9		u	conflict:e
05801_p1_L06	164	103	num	103		t	conflict:e
05801_p1_L06	165	82	num	82		e	agrees
05801_p1_L06	166	29	num	29		t	conflict:r
05801_p1_L06	167	124	num	124		contrain	conflict:e
05801_p1_L06	168	79	num	79		t	conflict:e
05801_p1_L06	169	37	num	37		d	conflict:s
05801_p1_L06	170	27	num	27		e	agrees
05801_p1_L06	171	172	num	172		vous	conflict:a
05801_p1_L06	172	190	num	190		s	conflict:e
05801_p1_L06	173	109	num	109		o	conflict:n
05801_p1_L06	174	82	num	82		h	conflict:e
05801_p1_L06	175	27	num	27		c	conflict:e
05801_p1_L06	176	30	num	30		i	conflict:e
05801_p1_L06	177	73	num	73		t	conflict:n
05801_p1_L06	178	67	num	67		e	agrees
05801_p1_L06	179	113	num	113		r	conflict:l
05801_p1_L06	180	82	num	82		s	conflict:e
05801_p1_L06	181	27	num	27		i	conflict:e
05801_p1_L06	182	pour	clear			ins	clear
05801_p1_L06	183	la	clear			ta	clear
05801_p1_L06	184	125	num	125		mment	conflict:e
05801_p1_L06	185	132	num	132		que	conflict:e
05801_p1_L06	186	126	num	126		veuil	conflict:e
05801_p1_L06	187	asseurance	clear			lsadvisere	clear
05801_p1_L06	188	12	num	12		t	conflict:e
05801_p1_L06	189	43	num	43		e	single
05801_p1_L06	190	36	num	36		m	conflict:e
05801_p1_L06	191	21	num	21		p	conflict:s
05801_p1_L06	192	82	num	82		l	conflict:e
05801_p1_L06	193	3	num	3		o	conflict:e
05801_p1_L06	194	7	num	7		y	conflict:u
05801_p1_L06	195	129	num	129		er	conflict:e
05801_p1_L06	196	132	num	132		tousmoyen	conflict:e
05801_p1_L06	197	12	num	12		s	conflict:e
05801_p1_L06	198	223	num	223		possiblespour	conflict:a
05801_p1_L06	199	145	num	145		ladelivrancede	conflict:a
05801_p1_L06	200	Harlem	clear			harlem	clear
05801_p1_L06	201	71	num	71		a	agrees
05801_p1_L06	202	37	num	37		s	agrees
05801_p1_L06	203	8	num	8		s	agrees
05801_p1_L06	204	105	num	105		a	conflict:o
05801_p1_L06	205	25	num	25		v	conflict:e
05801_p1_L06	206	82	num	82		o	conflict:e
05801_p1_L06	207	113	num	113		i	conflict:l
05801_p1_L06	208	113	num	113		r	conflict:l
05801_p1_L06	209	82	num	82		q	conflict:e
05801_p1_L06	210	125	num	125		uelleesttelle	conflict:e
05801_p1_L06	211	12	num	12		m	conflict:e
05801_p1_L06	212	77	num	77		e	agrees
05801_p1_L06	213	13	num	13		n	conflict:a
05801_p1_L06	214	25	num	25		t	conflict:e
05801_p1_L06	215	82	num	82		e	agrees
05801_p1_L06	216	26	num	26		t	agrees
05801_p1_L06	217	72	num	72		d	conflict:e
05801_p1_L06	218	22	num	22		e	conflict:r
05801_p1_L06	219	67	num	67		s	conflict:e
05801_p1_L06	220	84	num	84		i	conflict:o
05801_p1_L06	221	125	num	125		prez	conflict:e
05801_p1_L06	222	132	num	132		serr	conflict:e
05801_p1_L06	223	85	num	85		e	conflict:u
05801_p1_L06	224	28	num	28		d	conflict:e
05801_p1_L06	225	32	num	32		e	agrees
05801_p1_L06	226	132	num	132		lennemi	conflict:e
05801_p1_L06	227	126	num	126		quil	conflict:e
05801_p1_L06	228	19	num	19		e	agrees
05801_p1_L06	229	21	num	21		s	agrees
05801_p1_L06	230	39	num	39		t	conflict:u
05801_p1_L06	231	132	num	132		fort	conflict:e
05801_p1_L06	232	126	num	126		craind	conflict:e
05801_p1_L06	233	62	num	62		r	conflict:e
05801_p1_L06	234	72	num	72		e	agrees
05801_p1_L06	235	21	num	21		q	conflict:s
05801_p1_L06	236	82	num	82		u	conflict:e
05801_p1_L06	237	102	num	102		e	conflict:t
05801_p1_L06	238	3	num	3		s	conflict:e
05801_p1_L06	239	80	num	80		i	conflict:e
05801_p1_L06	240	21	num	21		n	conflict:s
05801_p1_L06	241	81	num	81		e	agrees
05801_p1_L06	242	129	num	129		la	conflict:e
05801_p1_L06	243	132	num	132		secourrons	conflict:e
05801_p1_L06	244	145	num	145		d	conflict:a
05801_p1_L06	245	52	num	52		e	conflict:d
05801_p1_L06	246	125	num	125		bre	conflict:e
05801_p1_L06	247	91	num	91		f	conflict:a
05801_p1_L06	248	132	num	132		nous	conflict:e
05801_p1_L06	249	145	num	145		tomb	conflict:a
05801_p1_L06	250	72	num	72		e	agrees
05801_p1_L06	251	72	num	72		r	conflict:e
05801_p1_L06	252	7	num	7		o	conflict:u
05801_p1_L06	253	37	num	37		n	conflict:s
05801_p1_L06	254	69	num	69		s	conflict:e
05801_p1_L06	255	3	num	3		e	agrees
05801_p1_L06	256	29	num	29		n	conflict:r
05801_p1_L06	257	54	num	54		t	conflict:e
05801_p1_L06	258	37	num	37		r	conflict:s
05801_p1_L06	259	28	num	28		e	agrees
05801_p1_L06	260	132	num	132		grans	conflict:e
05801_p1_L06	261	145	num	145		incouvniens	conflict:a
05801_p1_L06	262	126	num	126		lequel	conflict:e
05801_p1_L06	263	79	num	79		p	conflict:e
05801_p1_L06	264	120	num	120		o	conflict:e
05801_p1_L06	265	68	num	68		l	conflict:e
05801_p1_L06	266	81	num	81		r	conflict:e
05801_p1_L06	267	84	num	84		o	agrees
05801_p1_L06	268	3	num	3		y	conflict:e
05801_p1_L06	269	26	num	26		t	agrees
05801_p1_L06	270	125	num	125		a	conflict:e
05801_p1_L06	271	5	num	5		t	conflict:e
05801_p1_L06	272	29	num	29		t	conflict:r
05801_p1_L06	273	101	num	101		i	conflict:s
05801_p1_L06	274	2	num	2		r	conflict:a
05801_p1_L06	275	75	num	75		e	agrees
05801_p1_L06	276	8	num	8		r	conflict:s
05801_p1_L06	277	3	num	3		n	conflict:e
05801_p1_L06	278	61	num	61		o	conflict:e
05801_p1_L06	279	31	num	31		s	conflict:i
05801_p1_L06	280	78	num	78		t	conflict:e
05801_p1_L06	281	22	num	22		r	agrees
05801_p1_L06	282	81	num	81		e	agrees
05801_p1_L06	283	24	num	24		t	agrees
05801_p1_L06	284	59	num	59		o	conflict:e
05801_p1_L06	285	26	num	26		t	agrees
05801_p1_L06	286	31	num	31		a	conflict:i
05801_p1_L06	287	22	num	22		l	conflict:r
05801_p1_L06	288	83	num	83		e	conflict:r
05801_p1_L06	289	125	num	125		ruyne	conflict:e
05801_p1_L06	290	192	num	192		non	conflict:aulcunspoint
05801_p1_L06	291	32	num	32		p	conflict:e
05801_p1_L06	292	78	num	78		a	conflict:e
05801_p1_L06	293	111	num	111		s	conflict:e
05801_p1_L06	294	119	num	119		t	conflict:e
05801_p1_L06	295	89	num	89		a	conflict:e
05801_p1_L06	296	70	num	70		n	conflict:e
05801_p1_L06	297	102	num	102		t	agrees
05801_p1_L06	298	pour	clear			pour	clear
05801_p1_L06	299	132	num	132		limportance	conflict:e
05801_p1_L06	300	125	num	125		de	conflict:e
05801_p1_L06	301	141	num	141		la	conflict:e
05801_p1_L06	302	121	num	121		vil	conflict:l
05801_p1_L06	303	43	num	43		l	conflict:e
05801_p1_L06	304	116	num	116		e	agrees
05801_p1_L06	305	50	num	50		e	conflict:s
05801_p1_L06	306	22	num	22		n	conflict:r
05801_p1_L06	307	150	num	150		soymesme	conflict:best
05801_p1_L06	308	124	num	124		com	conflict:e
05801_p1_L06	309	78	num	78		m	conflict:e
05801_p1_L06	310	71	num	71		e	conflict:a
05801_p1_L06	311	82	num	82		e	agrees
05801_p1_L06	312	76	num	76		n	conflict:e
05801_p1_L06	313	91	num	91		p	conflict:a
05801_p1_L06	314	Ville	clear			artie	clear
05801_p1_L06	315	81	num	81		p	conflict:e
05801_p1_L06	316	2	num	2		o	conflict:a
05801_p1_L06	317	74	num	74		u	agrees
05801_p1_L06	318	59	num	59		r	conflict:e
05801_p1_L06	319	116	num	116		l	conflict:e
05801_p1_L06	320	82	num	82		a	conflict:e
05801_p1_L06	321	22	num	22		p	conflict:r
05801_p1_L06	322	120	num	120		e	agrees
05801_p1_L06	323	83	num	83		r	agrees
05801_p1_L06	324	9	num	9		t	conflict:e
05801_p1_L06	325	117	num	117		e	agrees
05801_p1_L06	326	118	num	118		d	agrees
05801_p1_L06	327	81	num	81		e	agrees
05801_p1_L06	328	152	num	152		t	conflict:e
05801_p1_L06	329	145	num	145		a	agrees
05801_p1_L06	330	126	num	126		n	conflict:e
05801_p1_L06	331	117	num	117		t	conflict:e
05801_p1_L06	332	62	num	62		d	conflict:e
05801_p1_L06	333	57	num	57		e	conflict:i
05801_p1_L06	334	21	num	21		g	conflict:s
05801_p1_L06	335	32	num	32		e	agrees
05801_p1_L06	336	83	num	83		n	conflict:r
05801_p1_L06	337	76	num	76		s	conflict:e
05801_p1_L06	338	81	num	81		d	conflict:e
05801_p1_L06	339	76	num	76		e	agrees
05801_p1_L06	340	3	num	3		b	conflict:e
05801_p1_L06	341	76	num	76		i	conflict:e
05801_p1_L06	342	77	num	77		e	agrees
05801_p1_L06	343	81	num	81		n	conflict:e
05801_p1_L06	344	132	num	132		qu	conflict:e
05801_p1_L06	345	22	num	22		e	conflict:r
05801_p1_L06	346	2	num	2		s	conflict:a
05801_p1_L06	347	30	num	30		o	conflict:e
05801_p1_L06	348	62	num	62		l	conflict:e
05801_p1_L06	349	4	num	4		d	agrees
05801_p1_L06	350	37	num	37		a	conflict:s
05801_p1_L06	351	21	num	21		t	conflict:s
05801_p1_L06	352	22	num	22		s	conflict:r
05801_p1_L06	353	6	num	6		q	conflict:e
05801_p1_L06	354	102	num	102		u	conflict:t
05801_p1_L06	355	80	num	80		e	agrees
05801_p1_L06	356	125	num	125		bourgeois	conflict:e
05801_p1_L06	357	132	num	132		et	conflict:e
05801_p1_L08	0	11	num	11		p	conflict:c
05801_p1_L08	1	7	num	7		o	conflict:u
05801_p1_L08	2	37	num	37		u	conflict:s
05801_p1_L08	3	22	num	22		r	agrees
05801_p1_L08	4	112	num	112		l	conflict:s
05801_p1_L08	5	62	num	62		a	conflict:e
05801_p1_L08	6	132	num	132		d	conflict:e
05801_p1_L08	7	30	num	30		e	agrees
05801_p1_L08	8	81	num	81		f	conflict:e
05801_p1_L08	9	85	num	85		f	conflict:u
05801_p1_L08	10	87	num	87		i	conflict:e
05801_p1_L08	11	102	num	102		a	conflict:t
05801_p1_L08	12	62	num	62		n	conflict:e
05801_p1_L08	13	4	num	4		c	conflict:d
05801_p1_L08	14	7	num	7		e	conflict:u
05801_p1_L08	15	76	num	76		d	conflict:e
05801_p1_L08	16	81	num	81		e	agrees
05801_p1_L08	17	27	num	27		s	conflict:e
05801_p1_L08	18	82	num	82		e	agrees
05801_p1_L08	19	30	num	30		r	conflict:e
05801_p1_L08	20	5	num	5		v	conflict:e
05801_p1_L08	21	102	num	102		i	conflict:t
05801_p1_L08	22	29	num	29		c	conflict:r
05801_p1_L08	23	62	num	62		e	agrees
05801_p1_L08	24	173	num	173		q	single
05801_p1_L08	25	145	num	145		u	conflict:a
05801_p1_L08	26	7	num	7		e	conflict:u
05801_p1_L08	27	112	num	112		c	conflict:s
05801_p1_L08	28	61	num	61		e	agrees
05801_p1_L08	29	116	num	116		l	conflict:e
05801_p1_L08	30	82	num	82		a	conflict:e
05801_p1_L08	31	2	num	2		a	agrees
05801_p1_L08	32	82	num	82		m	conflict:e
05801_p1_L08	33	66	num	66		n	agrees
05801_p1_L08	34	52	num	52		e	conflict:d
05801_p1_L08	35	36	num	36		r	conflict:e
05801_p1_L08	36	91	num	91		a	agrees
05801_p1_L08	37	132	num	132		a	conflict:e
05801_p1_L08	38	145	num	145		u	conflict:a
05801_p1_L08	39	62	num	62		x	conflict:e
05801_p1_L08	40	90	num	90		a	conflict:n
05801_p1_L08	41	62	num	62		u	conflict:e
05801_p1_L08	42	24	num	24		t	agrees
05801_p1_L08	43	82	num	82		r	conflict:e
05801_p1_L08	44	28	num	28		e	agrees
05801_p1_L08	45	195	num	195		s	conflict:a
05801_p1_L08	46	131	num	131		ville	conflict:e
05801_p1_L08	47	Daultant	clear			sdautant	clear
05801_p1_L08	48	que	clear			que	clear
05801_p1_L08	49	affermes	clear			asseurm	clear
05801_p1_L08	50	jugerent	clear				clear
05801_p1_L08	51	ainsi	clear				clear
05801_p1_L08	52	126	num	126		e	agrees
05801_p1_L08	53	60	num	60		n	conflict:e
05801_p1_L08	54	102	num	102		t	agrees
05801_p1_L08	55	27	num	27		i	conflict:e
05801_p1_L08	56	82	num	82		l	conflict:e
05801_p1_L08	57	81	num	81		z	conflict:e
05801_p1_L08	58	55	num	55		e	agrees
05801_p1_L08	59	55	num	55		n	conflict:e
05801_p1_L08	60	2	num	2		j	conflict:a
05801_p1_L08	61	32	num	32		u	conflict:e
05801_p1_L08	62	30	num	30		g	conflict:e
05801_p1_L08	63	190	num	190		e	agrees
05801_p1_L08	64	190	num	190		r	conflict:e
05801_p1_L08	65	81	num	81		o	conflict:e
05801_p1_L08	66	39	num	39		n	conflict:u
05801_p1_L08	67	124	num	124		t	conflict:e
05801_p1_L08	68	7	num	7		a	conflict:u
05801_p1_L08	69	29	num	29		i	conflict:r
05801_p1_L08	70	132	num	132		n	conflict:e
05801_p1_L08	71	190	num	190		s	conflict:e
05801_p1_L08	72	99	num	99		y	conflict:e
05801_p1_L08	73	103	num	103		p	conflict:e
05801_p1_L08	74	73	num	73		u	conflict:n
05801_p1_L08	75	25	num	25		i	conflict:e
05801_p1_L08	76	132	num	132		s	conflict:e
05801_p1_L08	77	141	num	141		q	conflict:e
05801_p1_L08	78	129	num	129		u	conflict:e
05801_p1_L08	79	63	num	63		e	agrees
05801_p1_L08	80	79	num	79		a	conflict:e
05801_p1_L08	81	57	num	57		y	conflict:i
05801_p1_L08	82	97	num	97		a	conflict:e
05801_p1_L08	83	91	num	91		n	conflict:a
05801_p1_L08	84	103	num	103		t	conflict:e
05801_p1_L08	85	37	num	37		e	conflict:s
05801_p1_L08	86	133	num	133		u	conflict:l
05801_p1_L08	87	126	num	126		t	conflict:e
05801_p1_L08	88	63	num	63		a	conflict:e
05801_p1_L08	89	84	num	84		n	conflict:o
05801_p1_L08	90	2	num	2		s	conflict:a
05801_p1_L08	91	28	num	28		e	agrees
05801_p1_L08	92	12	num	12		t	conflict:e
05801_p1_L08	93	82	num	82		l	conflict:e
05801_p1_L08	94	36	num	36		o	conflict:e
05801_p1_L08	95	139	num	139		y	conflict:t
05801_p1_L08	96	125	num	125		s	conflict:e
05801_p1_L08	97	29	num	29		i	conflict:r
05801_p1_L08	98	89	num	89		r	conflict:e
05801_p1_L08	99	132	num	132		s	conflict:e
05801_p1_L08	100	140	num	140		o	conflict:s
05801_p1_L08	101	124	num	124		u	conflict:e
